DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ERK_N,GSK3B_N,JNK_N,TRKA_N,RSK_N,APP_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,pS6_N,SYP_N,CaNA_N,class
-7.614508143,-13.00429206,-4.835367429,-43.50097115,-136.1341226,0.86317282,1.258012767,-43.51368124,-2.533613312,-22.18112754,-12.62778342,-0.661560304,-1.491416631,-1.528574408,-13.86976042,-9.295644029,-30.3055778,-25.38762045,2.12695411,-17.59509128,-3.134762104,-0.495501004,1.86257153,-89.82922262,-19.47927692,-0.122091735,-10.46243666,0.453115815,-3.261205152,-0.420372732,-0.313926431,2.699567777,-4.62347685,-1.091965655,-4.47872792,-2.512476084,-2.385354536,0.207030897,-2.293281203,11.92497488,-2.556720302,-12.42572328,-1.210109781,31.19706612,0.002241021,-5.353688471,-21.46367987,-1.719804981,0.881679369,-0.616631885,-0.568311612,-0.733431224,-1.23105955,-0.489153641,0.494183939,0.006661012,-0.09370715,-2.135471686,0.492947613,-19.72380666,-9.928009576,1.77375686,-2.267397065,-0.348470305,0.144396208,-0.568311612,0.137564536,-12.33914648,4
-7.626660681,-13.0248347,-4.843217252,-43.57022136,-136.3466171,0.86414604,1.25963945,-43.58241927,-2.537741928,-22.21684255,-12.64768801,-0.662999641,-1.494227465,-1.53129913,-13.89199346,-9.310445995,-30.35360415,-25.42889643,2.129445517,-17.62267898,-3.140057636,-0.496790464,1.865106984,-89.96906625,-19.51074125,-0.122661181,-10.47929015,0.453555958,-3.26673353,-0.421521822,-0.315036659,2.703141102,-4.631549031,-1.094430422,-4.486051946,-2.517070084,-2.389488467,0.206862412,-2.297387015,11.9423783,-2.560819049,-12.44560077,-1.212212446,31.24159442,0.001799793,-5.362234115,-21.49779166,-1.722643451,0.882770619,-0.617838648,-0.569323689,-0.734749224,-1.233166142,-0.49008189,0.494751752,0.006313905,-0.094060771,-2.139371363,0.493315084,-19.75578887,-9.945927217,1.776252862,-2.272301826,-0.350258537,0.144323032,-0.569323689,0.137135441,-12.36033713,4
-7.638813219,-13.04537735,-4.851067076,-43.63947157,-136.5591117,0.86511926,1.261266133,-43.6511573,-2.541870545,-22.25255757,-12.6675926,-0.664438977,-1.4970383,-1.534023851,-13.9142265,-9.325247961,-30.40163049,-25.47017241,2.131936924,-17.65026667,-3.145353167,-0.498079925,1.867642437,-90.10890988,-19.54220559,-0.123230627,-10.49614365,0.453996102,-3.272261909,-0.422670913,-0.316146886,2.706714428,-4.639621211,-1.09689519,-4.493375973,-2.521664085,-2.393622398,0.206693928,-2.301492828,11.95978173,-2.564917797,-12.46547826,-1.21431511,31.28612273,0.001358565,-5.370779759,-21.53190345,-1.72548192,0.88386187,-0.619045411,-0.570335766,-0.736067224,-1.235272734,-0.491010139,0.495319565,0.005966798,-0.094414393,-2.14327104,0.493682554,-19.78777108,-9.963844858,1.778748863,-2.277206588,-0.352046769,0.144249856,-0.570335766,0.136706346,-12.38152777,4
-7.650965757,-13.06591999,-4.858916899,-43.70872178,-136.7716062,0.86609248,1.262892816,-43.71989533,-2.545999161,-22.28827258,-12.68749719,-0.665878314,-1.499849134,-1.536748573,-13.93645954,-9.340049927,-30.44965684,-25.51144839,2.13442833,-17.67785437,-3.150648698,-0.499369385,1.87017789,-90.24875351,-19.57366992,-0.123800074,-10.51299715,0.454436245,-3.277790287,-0.423820004,-0.317257114,2.710287754,-4.647693392,-1.099359958,-4.500699999,-2.526258085,-2.397756328,0.206525443,-2.30559864,11.97718515,-2.569016545,-12.48535575,-1.216417775,31.33065103,0.000917338,-5.379325402,-21.56601524,-1.72832039,0.88495312,-0.620252174,-0.571347843,-0.737385224,-1.237379326,-0.491938388,0.495887378,0.00561969,-0.094768014,-2.147170718,0.494050025,-19.81975328,-9.981762499,1.781244865,-2.28211135,-0.353835001,0.14417668,-0.571347843,0.13627725,-12.40271841,4
-7.663118295,-13.08646264,-4.866766723,-43.777972,-136.9841007,0.8670657,1.264519499,-43.78863336,-2.550127778,-22.3239876,-12.70740178,-0.667317651,-1.502659968,-1.539473294,-13.95869258,-9.354851893,-30.49768319,-25.55272436,2.136919737,-17.70544206,-3.15594423,-0.500658845,1.872713343,-90.38859714,-19.60513425,-0.12436952,-10.52985065,0.454876389,-3.283318666,-0.424969094,-0.318367341,2.71386108,-4.655765572,-1.101824726,-4.508024026,-2.530852086,-2.401890259,0.206356959,-2.309704453,11.99458857,-2.573115293,-12.50523324,-1.218520439,31.37517933,0.00047611,-5.387871046,-21.60012703,-1.73115886,0.886044371,-0.621458937,-0.57235992,-0.738703224,-1.239485917,-0.492866637,0.496455191,0.005272583,-0.095121635,-2.151070395,0.494417496,-19.85173549,-9.99968014,1.783740866,-2.287016111,-0.355623233,0.144103504,-0.57235992,0.135848155,-12.42390906,4
-7.675270833,-13.10700528,-4.874616546,-43.84722221,-137.1965952,0.86803892,1.266146182,-43.85737139,-2.554256394,-22.35970261,-12.72730637,-0.668756988,-1.505470803,-1.542198015,-13.98092563,-9.369653859,-30.54570953,-25.59400034,2.139411144,-17.73302976,-3.161239761,-0.501948306,1.875248796,-90.52844076,-19.63659859,-0.124938966,-10.54670414,0.455316532,-3.288847044,-0.426118185,-0.319477569,2.717434405,-4.663837753,-1.104289493,-4.515348052,-2.535446086,-2.40602419,0.206188474,-2.313810266,12.01199199,-2.577214041,-12.52511073,-1.220623104,31.41970763,3.48829E-05,-5.396416689,-21.63423882,-1.73399733,0.887135622,-0.6226657,-0.573371997,-0.740021225,-1.241592509,-0.493794886,0.497023004,0.004925475,-0.095475256,-2.154970072,0.494784967,-19.8837177,-10.01759778,1.786236867,-2.291920873,-0.357411465,0.144030328,-0.573371997,0.13541906,-12.4450997,4
-7.687423371,-13.12754793,-4.88246637,-43.91647242,-137.4090897,0.86901214,1.267772865,-43.92610942,-2.558385011,-22.39541763,-12.74721096,-0.670196325,-1.508281637,-1.544922737,-14.00315867,-9.384455825,-30.59373588,-25.63527632,2.141902551,-17.76061745,-3.166535292,-0.503237766,1.87778425,-90.66828439,-19.66806292,-0.125508413,-10.56355764,0.455756676,-3.294375422,-0.427267276,-0.320587796,2.721007731,-4.671909933,-1.106754261,-4.522672079,-2.540040086,-2.410158121,0.20601999,-2.317916078,12.02939541,-2.581312789,-12.54498822,-1.222725768,31.46423593,-0.000406345,-5.404962333,-21.66835061,-1.736835799,0.888226872,-0.623872463,-0.574384074,-0.741339225,-1.243699101,-0.494723135,0.497590817,0.004578368,-0.095828878,-2.15886975,0.495152437,-19.91569991,-10.03551542,1.788732869,-2.296825635,-0.359199697,0.143957152,-0.574384074,0.134989965,-12.46629034,4
-7.699575909,-13.14809057,-4.890316193,-43.98572263,-137.6215843,0.86998536,1.269399548,-43.99484745,-2.562513627,-22.43113264,-12.76711554,-0.671635662,-1.511092471,-1.547647458,-14.02539171,-9.399257791,-30.64176222,-25.6765523,2.144393957,-17.78820515,-3.171830823,-0.504527226,1.880319703,-90.80812802,-19.69952725,-0.126077859,-10.58041114,0.456196819,-3.299903801,-0.428416366,-0.321698024,2.724581057,-4.679982114,-1.109219029,-4.529996105,-2.544634087,-2.414292051,0.205851506,-2.322021891,12.04679883,-2.585411537,-12.56486571,-1.224828433,31.50876423,-0.000847572,-5.413507977,-21.7024624,-1.739674269,0.889318123,-0.625079226,-0.575396151,-0.742657225,-1.245805693,-0.495651383,0.49815863,0.004231261,-0.096182499,-2.162769427,0.495519908,-19.94768212,-10.05343306,1.79122887,-2.301730396,-0.360987929,0.143883976,-0.575396151,0.13456087,-12.48748099,4
-7.711728447,-13.16863322,-4.898166017,-44.05497284,-137.8340788,0.87095858,1.271026231,-44.06358548,-2.566642244,-22.46684765,-12.78702013,-0.673074998,-1.513903305,-1.550372179,-14.04762475,-9.414059757,-30.68978857,-25.71782828,2.146885364,-17.81579284,-3.177126355,-0.505816687,1.882855156,-90.94797165,-19.73099159,-0.126647305,-10.59726463,0.456636963,-3.305432179,-0.429565457,-0.322808251,2.728154382,-4.688054294,-1.111683797,-4.537320132,-2.549228087,-2.418425982,0.205683021,-2.326127703,12.06420226,-2.589510285,-12.5847432,-1.226931098,31.55329253,-0.0012888,-5.42205362,-21.73657419,-1.742512739,0.890409373,-0.62628599,-0.576408229,-0.743975225,-1.247912285,-0.496579632,0.498726443,0.003884153,-0.09653612,-2.166669105,0.495887379,-19.97966433,-10.07135071,1.793724871,-2.306635158,-0.36277616,0.1438108,-0.576408229,0.134131775,-12.50867163,4
-7.723880985,-13.18917586,-4.906015841,-44.12422306,-138.0465733,0.871931799,1.272652914,-44.13232351,-2.57077086,-22.50256267,-12.80692472,-0.674514335,-1.51671414,-1.553096901,-14.06985779,-9.428861723,-30.73781491,-25.75910425,2.149376771,-17.84338054,-3.182421886,-0.507106147,1.885390609,-91.08781528,-19.76245592,-0.127216751,-10.61411813,0.457077106,-3.310960558,-0.430714548,-0.323918478,2.731727708,-4.696126474,-1.114148564,-4.544644159,-2.553822088,-2.422559913,0.205514537,-2.330233516,12.08160568,-2.593609033,-12.60462069,-1.229033762,31.59782083,-0.001730027,-5.430599264,-21.77068598,-1.745351208,0.891500624,-0.627492753,-0.577420306,-0.745293225,-1.250018877,-0.497507881,0.499294256,0.003537046,-0.096889741,-2.170568782,0.49625485,-20.01164654,-10.08926835,1.796220873,-2.31153992,-0.364564392,0.143737624,-0.577420306,0.13370268,-12.52986227,4
-7.736033522,-13.2097185,-4.913865664,-44.19347327,-138.2590678,0.872905019,1.274279597,-44.20106154,-2.574899477,-22.53827768,-12.82682931,-0.675953672,-1.519524974,-1.555821622,-14.09209084,-9.443663689,-30.78584126,-25.80038023,2.151868178,-17.87096824,-3.187717417,-0.508395607,1.887926062,-91.22765891,-19.79392025,-0.127786198,-10.63097163,0.457517249,-3.316488936,-0.431863638,-0.325028706,2.735301034,-4.704198655,-1.116613332,-4.551968185,-2.558416088,-2.426693843,0.205346052,-2.334339329,12.0990091,-2.597707781,-12.62449818,-1.231136427,31.64234913,-0.002171255,-5.439144908,-21.80479777,-1.748189678,0.892591875,-0.628699516,-0.578432383,-0.746611225,-1.252125469,-0.49843613,0.499862069,0.003189939,-0.097243363,-2.174468459,0.49662232,-20.04362874,-10.10718599,1.798716874,-2.316444681,-0.366352624,0.143664448,-0.578432383,0.133273585,-12.55105292,4
-7.74818606,-13.23026115,-4.921715488,-44.26272348,-138.4715623,0.873878239,1.27590628,-44.26979957,-2.579028093,-22.5739927,-12.8467339,-0.677393009,-1.522335808,-1.558546343,-14.11432388,-9.458465655,-30.8338676,-25.84165621,2.154359584,-17.89855593,-3.193012949,-0.509685068,1.890461515,-91.36750254,-19.82538458,-0.128355644,-10.64782512,0.457957393,-3.322017314,-0.433012729,-0.326138933,2.73887436,-4.712270835,-1.1190781,-4.559292212,-2.563010088,-2.430827774,0.205177568,-2.338445141,12.11641252,-2.601806528,-12.64437566,-1.233239091,31.68687743,-0.002612482,-5.447690551,-21.83890956,-1.751028148,0.893683125,-0.629906279,-0.57944446,-0.747929226,-1.254232061,-0.499364379,0.500429882,0.002842831,-0.097596984,-2.178368137,0.496989791,-20.07561095,-10.12510363,1.801212876,-2.321349443,-0.368140856,0.143591273,-0.57944446,0.13284449,-12.57224356,4
-7.760338598,-13.25080379,-4.929565311,-44.33197369,-138.6840569,0.874851459,1.277532963,-44.33853759,-2.58315671,-22.60970771,-12.86663849,-0.678832346,-1.525146643,-1.561271065,-14.13655692,-9.473267621,-30.88189395,-25.88293219,2.156850991,-17.92614363,-3.19830848,-0.510974528,1.892996969,-91.50734617,-19.85684892,-0.12892509,-10.66467862,0.458397536,-3.327545693,-0.43416182,-0.327249161,2.742447685,-4.720343016,-1.121542868,-4.566616238,-2.567604089,-2.434961705,0.205009083,-2.342550954,12.13381594,-2.605905276,-12.66425315,-1.235341756,31.73140573,-0.00305371,-5.456236195,-21.87302135,-1.753866618,0.894774376,-0.631113042,-0.580456537,-0.749247226,-1.256338653,-0.500292628,0.500997695,0.002495724,-0.097950605,-2.182267814,0.497357262,-20.10759316,-10.14302127,1.803708877,-2.326254205,-0.369929088,0.143518097,-0.580456537,0.132415395,-12.5934342,4
-7.772491136,-13.27134644,-4.937415135,-44.4012239,-138.8965514,0.875824679,1.279159647,-44.40727562,-2.587285326,-22.64542273,-12.88654308,-0.680271683,-1.527957477,-1.563995786,-14.15878996,-9.488069587,-30.9299203,-25.92420817,2.159342398,-17.95373132,-3.203604011,-0.512263988,1.895532422,-91.6471898,-19.88831325,-0.129494536,-10.68153212,0.45883768,-3.333074071,-0.43531091,-0.328359388,2.746021011,-4.728415196,-1.124007635,-4.573940265,-2.572198089,-2.439095636,0.204840599,-2.346656766,12.15121936,-2.610004024,-12.68413064,-1.237444421,31.77593404,-0.003494937,-5.464781839,-21.90713314,-1.756705087,0.895865626,-0.632319805,-0.581468614,-0.750565226,-1.258445245,-0.501220877,0.501565508,0.002148616,-0.098304226,-2.186167491,0.497724733,-20.13957537,-10.16093891,1.806204878,-2.331158966,-0.37171732,0.143444921,-0.581468614,0.1319863,-12.61462485,4
-7.784643674,-13.29188908,-4.945264958,-44.47047411,-139.1090459,0.876797899,1.28078633,-44.47601365,-2.591413943,-22.68113774,-12.90644767,-0.681711019,-1.530768311,-1.566720508,-14.181023,-9.502871553,-30.97794664,-25.96548414,2.161833805,-17.98131902,-3.208899543,-0.513553449,1.898067875,-91.78703343,-19.91977758,-0.130063983,-10.69838561,0.459277823,-3.33860245,-0.436460001,-0.329469616,2.749594337,-4.736487377,-1.126472403,-4.581264291,-2.57679209,-2.443229566,0.204672114,-2.350762579,12.16862279,-2.614102772,-12.70400813,-1.239547085,31.82046234,-0.003936165,-5.473327482,-21.94124493,-1.759543557,0.896956877,-0.633526568,-0.582480691,-0.751883226,-1.260551837,-0.502149126,0.502133321,0.001801509,-0.098657848,-2.190067169,0.498092203,-20.17155758,-10.17885655,1.80870088,-2.336063728,-0.373505552,0.143371745,-0.582480691,0.131557205,-12.63581549,4
-7.796796212,-13.31243173,-4.953114782,-44.53972433,-139.3215404,0.877771119,1.282413013,-44.54475168,-2.595542559,-22.71685276,-12.92635226,-0.683150356,-1.533579146,-1.569445229,-14.20325605,-9.517673519,-31.02597299,-26.00676012,2.164325211,-18.00890671,-3.214195074,-0.514842909,1.900603328,-91.92687706,-19.95124192,-0.130633429,-10.71523911,0.459717967,-3.344130828,-0.437609092,-0.330579843,2.753167663,-4.744559557,-1.128937171,-4.588588318,-2.58138609,-2.447363497,0.20450363,-2.354868392,12.18602621,-2.61820152,-12.72388562,-1.24164975,31.86499064,-0.004377392,-5.481873126,-21.97535672,-1.762382027,0.898048128,-0.634733331,-0.583492768,-0.753201226,-1.262658429,-0.503077375,0.502701134,0.001454402,-0.099011469,-2.193966846,0.498459674,-20.20353979,-10.19677419,1.811196881,-2.34096849,-0.375293784,0.143298569,-0.583492768,0.13112811,-12.65700613,4
-7.80894875,-13.33297437,-4.960964605,-44.60897454,-139.5340349,0.878744339,1.284039696,-44.61348971,-2.599671176,-22.75256777,-12.94625684,-0.684589693,-1.53638998,-1.57216995,-14.22548909,-9.532475485,-31.07399933,-26.0480361,2.166816618,-18.03649441,-3.219490605,-0.516132369,1.903138781,-92.06672069,-19.98270625,-0.131202875,-10.73209261,0.46015811,-3.349659206,-0.438758182,-0.331690071,2.756740988,-4.752631738,-1.131401938,-4.595912344,-2.58598009,-2.451497428,0.204335145,-2.358974204,12.20342963,-2.622300268,-12.74376311,-1.243752414,31.90951894,-0.00481862,-5.490418769,-22.00946851,-1.765220496,0.899139378,-0.635940094,-0.584504845,-0.754519226,-1.264765021,-0.504005624,0.503268947,0.001107294,-0.09936509,-2.197866524,0.498827145,-20.235522,-10.21469183,1.813692882,-2.345873251,-0.377082016,0.143225393,-0.584504845,0.130699015,-12.67819678,4
-7.821101288,-13.35351702,-4.968814429,-44.67822475,-139.7465295,0.879717559,1.285666379,-44.68222774,-2.603799792,-22.78828279,-12.96616143,-0.68602903,-1.539200814,-1.574894672,-14.24772213,-9.547277451,-31.12202568,-26.08931208,2.169308025,-18.0640821,-3.224786137,-0.51742183,1.905674235,-92.20656431,-20.01417058,-0.131772322,-10.7489461,0.460598254,-3.355187585,-0.439907273,-0.332800298,2.760314314,-4.760703918,-1.133866706,-4.603236371,-2.590574091,-2.455631358,0.204166661,-2.363080017,12.22083305,-2.626399016,-12.7636406,-1.245855079,31.95404724,-0.005259847,-5.498964413,-22.0435803,-1.768058966,0.900230629,-0.637146857,-0.585516922,-0.755837227,-1.266871613,-0.504933873,0.50383676,0.000760187,-0.099718711,-2.201766201,0.499194616,-20.2675042,-10.23260948,1.816188884,-2.350778013,-0.378870248,0.143152217,-0.585516922,0.130269919,-12.69938742,4
-7.833253826,-13.37405966,-4.976664252,-44.74747496,-139.959024,0.880690779,1.287293062,-44.75096577,-2.607928409,-22.8239978,-12.98606602,-0.687468367,-1.542011649,-1.577619393,-14.26995517,-9.562079417,-31.17005202,-26.13058805,2.171799432,-18.0916698,-3.230081668,-0.51871129,1.908209688,-92.34640794,-20.04563492,-0.132341768,-10.7657996,0.461038397,-3.360715963,-0.441056364,-0.333910526,2.76388764,-4.768776099,-1.136331474,-4.610560397,-2.595168091,-2.459765289,0.203998176,-2.367185829,12.23823647,-2.630497764,-12.78351809,-1.247957744,31.99857554,-0.005701075,-5.507510057,-22.07769209,-1.770897436,0.901321879,-0.63835362,-0.586528999,-0.757155227,-1.268978204,-0.505862122,0.504404573,0.000413079,-0.100072333,-2.205665878,0.499562086,-20.29948641,-10.25052712,1.818684885,-2.355682775,-0.38065848,0.143079041,-0.586528999,0.129840824,-12.72057806,4
-7.845406364,-13.39460231,-4.984514076,-44.81672517,-140.1715185,0.881663999,1.288919745,-44.8197038,-2.612057025,-22.85971282,-13.00597061,-0.688907704,-1.544822483,-1.580344114,-14.29218821,-9.576881383,-31.21807837,-26.17186403,2.174290838,-18.11925749,-3.235377199,-0.52000075,1.910745141,-92.48625157,-20.07709925,-0.132911214,-10.7826531,0.461478541,-3.366244342,-0.442205455,-0.335020753,2.767460965,-4.776848279,-1.138796242,-4.617884424,-2.599762092,-2.46389922,0.203829692,-2.371291642,12.25563989,-2.634596512,-12.80339558,-1.250060408,32.04310384,-0.006142302,-5.5160557,-22.11180388,-1.773735906,0.90241313,-0.639560383,-0.587541076,-0.758473227,-1.271084796,-0.506790371,0.504972386,6.59721E-05,-0.100425954,-2.209565556,0.499929557,-20.33146862,-10.26844476,1.821180887,-2.360587536,-0.382446712,0.143005865,-0.587541076,0.129411729,-12.74176871,4
-7.857558902,-13.41514495,-4.992363899,-44.88597539,-140.384013,0.882637219,1.290546428,-44.88844183,-2.616185642,-22.89542783,-13.0258752,-0.69034704,-1.547633317,-1.583068836,-14.31442126,-9.591683349,-31.26610471,-26.21314001,2.176782245,-18.14684519,-3.240672731,-0.521290211,1.913280594,-92.6260952,-20.10856358,-0.13348066,-10.79950659,0.461918684,-3.37177272,-0.443354545,-0.336130981,2.771034291,-4.78492046,-1.141261009,-4.625208451,-2.604356092,-2.468033151,0.203661207,-2.375397455,12.27304332,-2.63869526,-12.82327307,-1.252163073,32.08763214,-0.00658353,-5.524601344,-22.14591567,-1.776574375,0.903504381,-0.640767146,-0.588553153,-0.759791227,-1.273191388,-0.50771862,0.505540199,-0.000281135,-0.100779575,-2.213465233,0.500297028,-20.36345083,-10.2863624,1.823676888,-2.365492298,-0.384234944,0.142932689,-0.588553153,0.128982634,-12.76295935,4
-7.86971144,-13.4356876,-5.000213723,-44.9552256,-140.5965075,0.883610439,1.292173111,-44.95717986,-2.620314258,-22.93114284,-13.04577979,-0.691786377,-1.550444152,-1.585793557,-14.3366543,-9.606485315,-31.31413106,-26.25441599,2.179273652,-18.17443289,-3.245968262,-0.522579671,1.915816047,-92.76593883,-20.14002791,-0.134050107,-10.81636009,0.462358827,-3.377301098,-0.444503636,-0.337241208,2.774607617,-4.79299264,-1.143725777,-4.632532477,-2.608950092,-2.472167081,0.203492723,-2.379503267,12.29044674,-2.642794007,-12.84315056,-1.254265737,32.13216044,-0.007024757,-5.533146988,-22.18002746,-1.779412845,0.904595631,-0.641973909,-0.58956523,-0.761109227,-1.27529798,-0.508646868,0.506108012,-0.000628243,-0.101133196,-2.21736491,0.500664499,-20.39543304,-10.30428004,1.826172889,-2.37039706,-0.386023175,0.142859513,-0.58956523,0.128553539,-12.78414999,4
-7.881863978,-13.45623024,-5.008063546,-45.02447581,-140.8090021,0.884583659,1.293799794,-45.02591789,-2.624442875,-22.96685786,-13.06568438,-0.693225714,-1.553254986,-1.588518279,-14.35888734,-9.621287281,-31.3621574,-26.29569197,2.181765059,-18.20202058,-3.251263793,-0.523869131,1.9183515,-92.90578246,-20.17149225,-0.134619553,-10.83321359,0.462798971,-3.382829477,-0.445652727,-0.338351436,2.778180943,-4.80106482,-1.146190545,-4.639856504,-2.613544093,-2.476301012,0.203324238,-2.38360908,12.30785016,-2.646892755,-12.86302805,-1.256368402,32.17668874,-0.007465985,-5.541692631,-22.21413925,-1.782251315,0.905686882,-0.643180672,-0.590577307,-0.762427227,-1.277404572,-0.509575117,0.506675825,-0.00097535,-0.101486818,-2.221264588,0.501031969,-20.42741525,-10.32219768,1.828668891,-2.375301821,-0.387811407,0.142786337,-0.590577307,0.128124444,-12.80534064,4
-7.894016516,-13.47677289,-5.01591337,-45.09372602,-141.0214966,0.885556879,1.295426477,-45.09465592,-2.628571491,-23.00257287,-13.08558897,-0.694665051,-1.55606582,-1.591243,-14.38112038,-9.636089247,-31.41018375,-26.33696794,2.184256466,-18.22960828,-3.256559325,-0.525158592,1.920886954,-93.04562609,-20.20295658,-0.135188999,-10.85006708,0.463239114,-3.388357855,-0.446801817,-0.339461663,2.781754268,-4.809137001,-1.148655313,-4.64718053,-2.618138093,-2.480434943,0.203155754,-2.387714892,12.32525358,-2.650991503,-12.88290553,-1.258471066,32.22121704,-0.007907212,-5.550238275,-22.24825104,-1.785089784,0.906778132,-0.644387435,-0.591589385,-0.763745228,-1.279511164,-0.510503366,0.507243638,-0.001322457,-0.101840439,-2.225164265,0.50139944,-20.45939746,-10.34011532,1.831164892,-2.380206583,-0.389599639,0.142713161,-0.591589385,0.127695349,-12.82653128,4
